n,n_w,p,kappa,noise_std,lambda,R_squared_ind,R_squared_sum
7500,200,5000,0.5,0.5,2.936363636363636,0.41857052336726086,0.7756361765730319
7500,200,5000,0.5,0.5,3.037272727272727,0.418750085369596,0.775846323057896
7500,200,5000,0.5,0.5,3.1381818181818177,0.4189273873174203,0.7760535695988096
7500,200,5000,0.5,0.5,3.239090909090909,0.4191024667245754,0.7762579665652541
7500,200,5000,0.5,0.5,3.34,0.41927536031725027,0.7764595632377779
7500,200,5000,0.5,0.5,3.4409090909090905,0.4194461040541927,0.7766584078365486
7500,200,5000,0.5,0.5,3.541818181818181,0.41961473314630293,0.7768545475490283
7500,200,5000,0.5,0.5,3.6427272727272726,0.4197812820756329,0.7770480285567833
7500,200,5000,0.5,0.5,3.743636363636363,0.41994578461381,0.7772388960614763
7500,200,5000,0.5,0.5,3.8445454545454543,0.4201082738399068,0.7774271943100536
7500,200,5000,0.5,0.5,3.945454545454545,0.4202687821577783,0.7776129666191762
7500,200,5000,0.5,0.5,4.046363636363636,0.42042734131287995,0.7777962553988995
7500,200,5000,0.5,0.5,4.147272727272727,0.4205839824085899,0.7779771021756478
7500,200,5000,0.5,0.5,4.248181818181818,0.42073873592205,0.7781555476144939
7500,200,5000,0.5,0.5,4.349090909090909,0.42089163171954114,0.7783316315407791
7500,200,5000,0.5,0.5,4.449999999999999,0.42104269907141195,0.7785053929610852
7500,200,5000,0.5,0.5,4.550909090909091,0.4211919666665721,0.778676870083588
7500,200,5000,0.5,0.5,4.651818181818181,0.421339462626569,0.7788461003378193
7500,200,5000,0.5,0.5,4.752727272727272,0.4214852145192583,0.7790131203938424
7500,200,5000,0.5,0.5,4.853636363636364,0.42162924937208385,0.779177966180869
7500,200,5000,0.5,0.5,4.954545454545454,0.42177159368498013,0.7793406729053457
7500,200,5000,0.5,0.5,5.055454545454545,0.4219122734429083,0.7795012750685076
7500,200,5000,0.5,0.5,5.156363636363636,0.42205131412803876,0.7796598064834368
7500,200,5000,0.5,0.5,5.257272727272727,0.4221887407315932,0.7798163002916294
7500,200,5000,0.5,0.5,5.3581818181818175,0.4223245777653538,0.7799707889790903
7500,200,5000,0.5,0.5,5.459090909090909,0.4224588492728544,0.7801233043919786
7500,200,5000,0.5,0.5,5.56,0.4225915788402602,0.7802738777518037
7500,200,5000,0.5,0.5,5.66090909090909,0.42272278960694926,0.7804225396702026
7500,200,5000,0.5,0.5,5.761818181818182,0.42285250427580284,0.7805693201633015
7500,200,5000,0.5,0.5,5.862727272727272,0.42298074512321604,0.7807142486656803
7500,200,5000,0.5,0.5,5.963636363636363,0.4231075340088347,0.7808573540439464
7500,200,5000,0.5,0.5,6.064545454545455,0.42323289238503065,0.7809986646099407
7500,200,5000,0.5,0.5,6.165454545454545,0.42335684130612083,0.7811382081335794
7500,200,5000,0.5,0.5,6.266363636363636,0.4234794014373394,0.7812760118553417
7500,200,5000,0.5,0.5,6.367272727272727,0.42360059306357084,0.7814121024984269
7500,200,5000,0.5,0.5,6.468181818181818,0.4237204360978507,0.7815465062805718
7500,200,5000,0.5,0.5,6.569090909090908,0.42383895008964123,0.78167924892556
7500,200,5000,0.5,0.5,6.67,0.42395615423288946,0.7818103556744145
7500,200,5000,0.5,0.5,6.7709090909090905,0.4240720673738737,0.7819398512963001
7500,200,5000,0.5,0.5,6.871818181818181,0.4241867080188454,0.7820677600991254
7500,200,5000,0.5,0.5,6.972727272727273,0.4243000943414722,0.7821941059398743
7500,200,5000,0.5,0.5,7.073636363636363,0.4244122441900878,0.78231891223466
7500,200,5000,0.5,0.5,7.174545454545454,0.4245231750947559,0.7824422019685142
7500,200,5000,0.5,0.5,7.275454545454545,0.4246329042741519,0.7825639977049261
7500,200,5000,0.5,0.5,7.376363636363636,0.4247414486422694,0.7826843215951264
7500,200,5000,0.5,0.5,7.477272727272727,0.4248488248149555,0.782803195387135
7500,200,5000,0.5,0.5,7.578181818181818,0.42495504911628057,0.7829206404345744
7500,200,5000,0.5,0.5,7.679090909090909,0.4250601375847469,0.7830366777052566
7500,200,5000,0.5,0.5,7.779999999999999,0.4251641059793423,0.7831513277895489
7500,200,5000,0.5,0.5,7.880909090909091,0.4252669697854404,0.7832646109085286
7500,200,5000,0.5,0.5,7.981818181818181,0.42536874422055576,0.7833765469219298
7500,200,5000,0.5,0.5,8.082727272727272,0.4254694442399546,0.7834871553358879
7500,200,5000,0.5,0.5,8.183636363636364,0.4255690845421268,0.7835964553104914
7500,200,5000,0.5,0.5,8.284545454545453,0.4256676795741243,0.7837044656671429
7500,200,5000,0.5,0.5,8.385454545454545,0.4257652435367671,0.7838112048957364
7500,200,5000,0.5,0.5,8.486363636363636,0.425861790389723,0.7839166911616559
7500,200,5000,0.5,0.5,8.587272727272726,0.42595733385646256,0.7840209423126028
7500,200,5000,0.5,0.5,8.688181818181818,0.42605188742909583,0.7841239758852494
7500,200,5000,0.5,0.5,8.789090909090909,0.4261454643730895,0.7842258091117333
7500,200,5000,0.5,0.5,8.889999999999999,0.4262380777318734,0.7843264589259944
7500,200,5000,0.5,0.5,8.99090909090909,0.42632974033133453,0.7844259419699486
7500,200,5000,0.5,0.5,9.091818181818182,0.42642046478420453,0.7845242745995238
7500,200,5000,0.5,0.5,9.192727272727272,0.426510263494343,0.7846214728905367
7500,200,5000,0.5,0.5,9.293636363636365,0.42659914866091925,0.7847175526444402
7500,200,5000,0.5,0.5,9.394545454545456,0.42668713228249466,0.7848125293939211
7500,200,5000,0.5,0.5,9.495454545454544,0.4267742261610102,0.7849064184083738
7500,200,5000,0.5,0.5,9.596363636363636,0.42686044190567907,0.7849992346992366
7500,200,5000,0.5,0.5,9.697272727272727,0.42694579093679075,0.7850909930252051
7500,200,5000,0.5,0.5,9.798181818181815,0.42703028448942365,0.7851817078973176
7500,200,5000,0.5,0.5,9.899090909090908,0.42711393361707406,0.7852713935839278
7500,200,5000,0.5,0.5,10.0,0.42719674919520073,0.785360064115554
7500,200,5000,0.5,2.0,0.01,0.08744295548146266,0.6809138640705744
7500,200,5000,0.5,2.0,0.1109090909090909,0.0875059057709494,0.6812371500048442
7500,200,5000,0.5,2.0,0.2118181818181818,0.08756799381514449,0.6815560316377823
7500,200,5000,0.5,2.0,0.3127272727272727,0.08762923571606955,0.6818705924980886
7500,200,5000,0.5,2.0,0.4136363636363636,0.08768964718792807,0.6821809140535767
7500,200,5000,0.5,2.0,0.5145454545454545,0.08774924356868159,0.682487075774423
7500,200,5000,0.5,2.0,0.6154545454545455,0.08780803983121069,0.6827891551940757
7500,200,5000,0.5,2.0,0.7163636363636363,0.08786605059407836,0.683087227967931
7500,200,5000,0.5,2.0,0.8172727272727273,0.08792329013191147,0.6833813679298657
7500,200,5000,0.5,2.0,0.9181818181818182,0.08797977238541707,0.6836716471467253
7500,200,5000,0.5,2.0,1.019090909090909,0.08803551097104752,0.6839581359708498
7500,200,5000,0.5,2.0,1.12,0.08809051919032986,0.6842409030907168
7500,200,5000,0.5,2.0,1.220909090909091,0.0881448100388727,0.6845200155797938
7500,200,5000,0.5,2.0,1.3218181818181818,0.08819839621506384,0.6847955389436576
7500,200,5000,0.5,2.0,1.4227272727272726,0.0882512901284707,0.6850675371654656
7500,200,5000,0.5,2.0,1.5236363636363637,0.08830350390795633,0.6853360727498418
7500,200,5000,0.5,2.0,1.6245454545454543,0.08835504940952128,0.6856012067652403
7500,200,5000,0.5,2.0,1.7254545454545454,0.0884059382238828,0.6858629988848544
7500,200,5000,0.5,2.0,1.8263636363636364,0.08845618168380179,0.6861215074261217
7500,200,5000,0.5,2.0,1.9272727272727272,0.08850579087116676,0.6863767893888904
7500,200,5000,0.5,2.0,2.028181818181818,0.08855477662384484,0.6866289004922923
7500,200,5000,0.5,2.0,2.129090909090909,0.08860314954230834,0.6868778952103798
7500,200,5000,0.5,2.0,2.2299999999999995,0.08865091999604609,0.6871238268065707
7500,200,5000,0.5,2.0,2.3309090909090906,0.08869809812976708,0.687366747366952
7500,200,5000,0.5,2.0,2.4318181818181817,0.08874469386940438,0.6876067078324832
7500,200,5000,0.5,2.0,2.5327272727272723,0.08879071692792755,0.6878437580301437
7500,200,5000,0.5,2.0,2.6336363636363638,0.08883617681096992,0.6880779467030642
7500,200,5000,0.5,2.0,2.7345454545454544,0.08888108282227782,0.6883093215396827
7500,200,5000,0.5,2.0,2.835454545454545,0.08892544406898868,0.6885379292019569
7500,200,5000,0.5,2.0,2.936363636363636,0.08896926946674401,0.6887638153526766
7500,200,5000,0.5,2.0,3.037272727272727,0.08901256774464313,0.6889870246819025
7500,200,5000,0.5,2.0,3.1381818181818177,0.08905534745004415,0.6892076009325686
7500,200,5000,0.5,2.0,3.239090909090909,0.08909761695321669,0.6894255869252757
7500,200,5000,0.5,2.0,3.34,0.08913938445185261,0.6896410245823104
7500,200,5000,0.5,2.0,3.4409090909090905,0.08918065797543945,0.6898539549509135
7500,200,5000,0.5,2.0,3.541818181818181,0.0892214453895012,0.6900644182258265
7500,200,5000,0.5,2.0,3.6427272727272726,0.08926175439971164,0.690272453771146
7500,200,5000,0.5,2.0,3.743636363636363,0.08930159255588425,0.6904781001415036
7500,200,5000,0.5,2.0,3.8445454545454543,0.08934096725584337,0.6906813951026027
7500,200,5000,0.5,2.0,3.945454545454545,0.08937988574918047,0.6908823756511308
7500,200,5000,0.5,2.0,4.046363636363636,0.08941835514089987,0.6910810780340721
7500,200,5000,0.5,2.0,4.147272727272727,0.08945638239495693,0.6912775377674383
7500,200,5000,0.5,2.0,4.248181818181818,0.08949397433769364,0.6914717896544409
7500,200,5000,0.5,2.0,4.349090909090909,0.08953113766117395,0.6916638678031247
7500,200,5000,0.5,2.0,4.449999999999999,0.08956787892642272,0.6918538056434775
7500,200,5000,0.5,2.0,4.550909090909091,0.08960420456657175,0.6920416359440394
7500,200,5000,0.5,2.0,4.651818181818181,0.08964012088991552,0.6922273908280233
7500,200,5000,0.5,2.0,4.752727272727272,0.0896756340828801,0.6924111017889685
7500,200,5000,0.5,2.0,4.853636363636364,0.08971075021290778,0.6925927997059389
7500,200,5000,0.5,2.0,4.954545454545454,0.08974547523126053,0.6927725148582855
7500,200,5000,0.5,2.0,5.055454545454545,0.08977981497574447,0.6929502769399822
7500,200,5000,0.5,2.0,5.156363636363636,0.08981377517335866,0.6931261150735553
7500,200,5000,0.5,2.0,5.257272727272727,0.0898473614428699,0.6933000578236171
7500,200,5000,0.5,2.0,5.3581818181818175,0.08988057929731638,0.6934721332100144
7500,200,5000,0.5,2.0,5.459090909090909,0.08991343414644268,0.6936423687206115
7500,200,5000,0.5,2.0,5.56,0.08994593129906743,0.6938107913237114
7500,200,5000,0.5,2.0,5.66090909090909,0.08997807596538711,0.6939774274801331
7500,200,5000,0.5,2.0,5.761818181818182,0.09000987325921661,0.6941423031549542
7500,200,5000,0.5,2.0,5.862727272727272,0.09004132820016977,0.6943054438289268
7500,200,5000,0.5,2.0,5.963636363636363,0.09007244571578092,0.694466874509587
7500,200,5000,0.5,2.0,6.064545454545455,0.0901032306435697,0.6946266197420489
7500,200,5000,0.5,2.0,6.165454545454545,0.09013368773305082,0.6947847036195182
7500,200,5000,0.5,2.0,6.266363636363636,0.09016382164769055,0.6949411497935085
7500,200,5000,0.5,2.0,6.367272727272727,0.0901936369668114,0.6950959814837956
7500,200,5000,0.5,2.0,6.468181818181818,0.09022313818744669,0.6952492214880903
7500,200,5000,0.5,2.0,6.569090909090908,0.09025232972614673,0.695400892191465
7500,200,5000,0.5,2.0,6.67,0.09028121592073764,0.6955510155755217
7500,200,5000,0.5,2.0,6.7709090909090905,0.09030980103203463,0.6956996132273211
7500,200,5000,0.5,2.0,6.871818181818181,0.09033808924551126,0.6958467063480772
7500,200,5000,0.5,2.0,6.972727272727273,0.09036608467292508,0.6959923157616184
7500,200,5000,0.5,2.0,7.073636363636363,0.09039379135390234,0.6961364619226342
7500,200,5000,0.5,2.0,7.174545454545454,0.09042121325748179,0.696279164924704
7500,200,5000,0.5,2.0,7.275454545454545,0.09044835428361939,0.6964204445081177
7500,200,5000,0.5,2.0,7.376363636363636,0.09047521826465517,0.6965603200674954
7500,200,5000,0.5,2.0,7.477272727272727,0.0905018089667426,0.6966988106592127
7500,200,5000,0.5,2.0,7.578181818181818,0.09052813009124265,0.6968359350086345
7500,200,5000,0.5,2.0,7.679090909090909,0.0905541852760828,0.6969717115171659
7500,200,5000,0.5,2.0,7.779999999999999,0.09057997809708211,0.697106158269122
7500,200,5000,0.5,2.0,7.880909090909091,0.09060551206924373,0.6972392930384288
7500,200,5000,0.5,2.0,7.981818181818181,0.09063079064801524,0.6973711332951524
7500,200,5000,0.5,2.0,8.082727272727272,0.09065581723051824,0.697501696211864
7500,200,5000,0.5,2.0,8.183636363636364,0.0906805951567477,0.6976309986698508
7500,200,5000,0.5,2.0,8.284545454545453,0.09070512771074227,0.6977590572651666
7500,200,5000,0.5,2.0,8.385454545454545,0.0907294181217257,0.6978858883145399
7500,200,5000,0.5,2.0,8.486363636363636,0.09075346956522137,0.6980115078611304
7500,200,5000,0.5,2.0,8.587272727272726,0.09077728516413944,0.6981359316801474
7500,200,5000,0.5,2.0,8.688181818181818,0.09080086798983797,0.6982591752843315
7500,200,5000,0.5,2.0,8.789090909090909,0.09082422106315899,0.6983812539293013
7500,200,5000,0.5,2.0,8.889999999999999,0.09084734735543963,0.6985021826187718
7500,200,5000,0.5,2.0,8.99090909090909,0.09087024978949931,0.6986219761096479
7500,200,5000,0.5,2.0,9.091818181818182,0.09089293124060378,0.6987406489169924
7500,200,5000,0.5,2.0,9.192727272727272,0.09091539453740624,0.6988582153188785
7500,200,5000,0.5,2.0,9.293636363636365,0.09093764246286665,0.6989746893611255
7500,200,5000,0.5,2.0,9.394545454545456,0.09095967775514945,0.6990900848619207
7500,200,5000,0.5,2.0,9.495454545454544,0.09098150310850031,0.699204415416335
7500,200,5000,0.5,2.0,9.596363636363636,0.09100312117410284,0.699317694400729
7500,200,5000,0.5,2.0,9.697272727272727,0.09102453456091526,0.6994299349770587
7500,200,5000,0.5,2.0,9.798181818181815,0.09104574583648785,0.6995411500970772
7500,200,5000,0.5,2.0,9.899090909090908,0.09106675752776204,0.6996513525064433
7500,200,5000,0.5,2.0,10.0,0.09108757212185073,0.6997605547487282
7500,200,5000,0.5,3.0,0.01,0.031247990184555857,1.0481343056960697
7500,200,5000,0.5,3.0,0.1109090909090909,0.03126534546626841,1.0485094999510975
7500,200,5000,0.5,3.0,0.2118181818181818,0.031282504120094055,1.0488789340037539
7500,200,5000,0.5,3.0,0.3127272727272727,0.031299469191653946,1.049242723965755
7500,200,5000,0.5,3.0,0.4136363636363636,0.03131624366652858,1.049600982969611
7500,200,5000,0.5,3.0,0.5145454545454545,0.03133283047169598,1.0499538212627049
7500,200,5000,0.5,3.0,0.6154545454545455,0.03134923247693148,1.0503013462978106
7500,200,5000,0.5,3.0,0.7163636363636363,0.031365452496168275,1.0506436628201976
7500,200,5000,0.5,3.0,0.8172727272727273,0.03138149328881966,1.0509808729514991
7500,200,5000,0.5,3.0,0.9181818181818182,0.031397357561064244,1.0513130762704663
7500,200,5000,0.5,3.0,1.019090909090909,0.031413047967095514,1.05164036989076
7500,200,5000,0.5,3.0,1.12,0.03142856711033696,1.0519628485358865
7500,200,5000,0.5,3.0,1.220909090909091,0.031443917544623404,1.0522806046114213
7500,200,5000,0.5,3.0,1.3218181818181818,0.0314591017753501,1.0525937282746207
7500,200,5000,0.5,3.0,1.4227272727272726,0.031474122260590424,1.0529023075015362
7500,200,5000,0.5,3.0,1.5236363636363637,0.03148898141218301,1.0532064281517404
7500,200,5000,0.5,3.0,1.6245454545454543,0.03150368159678972,1.0535061740307592
7500,200,5000,0.5,3.0,1.7254545454545454,0.031518225136924705,1.0538016269503012
7500,200,5000,0.5,3.0,1.8263636363636364,0.03153261431195608,1.0540928667863863
7500,200,5000,0.5,3.0,1.9272727272727272,0.03154685135908078,1.0543799715354494
7500,200,5000,0.5,3.0,2.028181818181818,0.031560938474273256,1.0546630173685085
7500,200,5000,0.5,3.0,2.129090909090909,0.03157487781320928,1.054942078683462
7500,200,5000,0.5,3.0,2.2299999999999995,0.031588671492165044,1.0552172281556162
7500,200,5000,0.5,3.0,2.3309090909090906,0.03160232158889294,1.0554885367864777
7500,200,5000,0.5,3.0,2.4318181818181817,0.03161583014347405,1.0557560739509162
7500,200,5000,0.5,3.0,2.5327272727272723,0.03162919915914865,1.0560199074427332
7500,200,5000,0.5,3.0,2.6336363636363638,0.03164243060312504,1.056280103518715
7500,200,5000,0.5,3.0,2.7345454545454544,0.03165552640736737,1.0565367269412227
7500,200,5000,0.5,3.0,2.835454545454545,0.03166848846936331,1.0567898410193781
7500,200,5000,0.5,3.0,2.936363636363636,0.03168131865287183,1.0570395076489
7500,200,5000,0.5,3.0,3.037272727272727,0.031694018788652065,1.0572857873506363
7500,200,5000,0.5,3.0,3.1381818181818177,0.03170659067517337,1.0575287393078532
7500,200,5000,0.5,3.0,3.239090909090909,0.031719036079307664,1.0577684214023146
7500,200,5000,0.5,3.0,3.34,0.031731356737003974,1.058004890249211
7500,200,5000,0.5,3.0,3.4409090909090905,0.03174355435394625,1.0582382012309657
7500,200,5000,0.5,3.0,3.541818181818181,0.03175563060619455,1.058468408529978
7500,200,5000,0.5,3.0,3.6427272727272726,0.03176758714081018,1.0586955651603245
7500,200,5000,0.5,3.0,3.743636363636363,0.031779425576465514,1.0589197229984693
7500,200,5000,0.5,3.0,3.8445454545454543,0.03179114750403835,1.0591409328130164
7500,200,5000,0.5,3.0,3.945454545454545,0.03180275448719205,1.059359244293534
7500,200,5000,0.5,3.0,4.046363636363636,0.0318142480629409,1.0595747060784904
7500,200,5000,0.5,3.0,4.147272727272727,0.03182562974220203,1.059787365782332
7500,200,5000,0.5,3.0,4.248181818181818,0.03183690101033372,1.0599972700217337
7500,200,5000,0.5,3.0,4.349090909090909,0.03184806332766056,1.060204464441044
7500,200,5000,0.5,3.0,4.449999999999999,0.0318591181299861,1.060408993736971
7500,200,5000,0.5,3.0,4.550909090909091,0.03187006682909278,1.0606109016825158
7500,200,5000,0.5,3.0,4.651818181818181,0.03188091081323029,1.0608102311501941
7500,200,5000,0.5,3.0,4.752727272727272,0.03189165144759187,1.0610070241345608
7500,200,5000,0.5,3.0,4.853636363636364,0.03190229007477936,1.061201321774074
7500,200,5000,0.5,3.0,4.954545454545454,0.0319128280152574,1.0613931643723025
7500,200,5000,0.5,3.0,5.055454545454545,0.03192326656779655,1.0615825914185222
7500,200,5000,0.5,3.0,5.156363636363636,0.03193360700990616,1.0617696416077025
7500,200,5000,0.5,3.0,5.257272727272727,0.03194385059825702,1.0619543528599136
7500,200,5000,0.5,3.0,5.3581818181818175,0.03195399856909413,1.062136762339174
7500,200,5000,0.5,3.0,5.459090909090909,0.031964052138639766,1.062316906471749
7500,200,5000,0.5,3.0,5.56,0.031974012503487345,1.0624948209639347
7500,200,5000,0.5,3.0,5.66090909090909,0.03198388084098592,1.0626705408193262
7500,200,5000,0.5,3.0,5.761818181818182,0.031993658309616,1.0628441003555955
7500,200,5000,0.5,3.0,5.862727272727272,0.03200334604935672,1.0630155332208004
7500,200,5000,0.5,3.0,5.963636363636363,0.032012945182044436,1.0631848724092299
7500,200,5000,0.5,3.0,6.064545454545455,0.0320224568117233,1.0633521502768113
7500,200,5000,0.5,3.0,6.165454545454545,0.032031882024987766,1.0635173985560766
7500,200,5000,0.5,3.0,6.266363636363636,0.03204122189131741,1.0636806483707297
7500,200,5000,0.5,3.0,6.367272727272727,0.032050477463404094,1.063841930249795
7500,200,5000,0.5,3.0,6.468181818181818,0.03205964977747181,1.0640012741413907
7500,200,5000,0.5,3.0,6.569090909090908,0.03206873985358936,1.064158709426116
7500,200,5000,0.5,3.0,6.67,0.03207774869597603,1.0643142649300745
7500,200,5000,0.5,3.0,6.7709090909090905,0.032086677293300454,1.06446796893755
7500,200,5000,0.5,3.0,6.871818181818181,0.032095526618972844,1.0646198492033343
7500,200,5000,0.5,3.0,6.972727272727273,0.03210429763143076,1.064769932964725
7500,200,5000,0.5,3.0,7.073636363636363,0.0321129912744186,1.0649182469532037
7500,200,5000,0.5,3.0,7.174545454545454,0.03212160847726083,1.0650648174057982
7500,200,5000,0.5,3.0,7.275454545454545,0.03213015015512944,1.0652096700761517
