n,n_w,p,kappa,noise_std,lambda,iter,R_squared_ind,R_squared_sum
7500,1000,10000,0.5,0.5,10.0,54,0.3046711309892063,0.1397158698522425
7500,1000,10000,0.5,0.5,10.0,55,0.3267928191185163,0.0093660331357379
7500,1000,10000,0.5,0.5,10.0,56,0.3167936509011895,2.069865331488548
7500,1000,10000,0.5,0.5,10.0,57,0.2700520893056821,1.2916673173618909
7500,1000,10000,0.5,0.5,10.0,58,0.3516103545223113,0.0557029520385949
7500,1000,10000,0.5,0.5,10.0,59,0.3651389354608498,18.2716749429371
7500,1000,10000,0.5,0.5,10.0,60,0.334063923481562,1.8537146960766016
7500,1000,10000,0.5,0.5,10.0,61,0.2801796138210243,1.9873868668257264
7500,1000,10000,0.5,0.5,10.0,62,0.3080971584416653,2.0580562189698526
7500,1000,10000,0.5,0.5,10.0,63,0.3598656405259045,1.686789463058023
7500,1000,10000,0.5,0.5,10.0,64,0.2781467727835929,0.0099278338626635
7500,1000,10000,0.5,0.5,10.0,65,0.3315311317838895,1.2252424777694455
7500,1000,10000,0.5,0.5,10.0,66,0.3303623520912209,0.3010870886931013
7500,1000,10000,0.5,0.5,10.0,67,0.3350659020252924,1.8908518900696496
7500,1000,10000,0.5,0.5,10.0,68,0.2914604137966948,0.9369820297111272
7500,1000,10000,0.5,0.5,10.0,69,0.3390934962646903,0.6734472859423093
7500,1000,10000,0.5,0.5,10.0,70,0.305946597342778,0.0287416881847815
7500,1000,10000,0.5,0.5,10.0,71,0.3075229731812859,0.0428188927728959
7500,1000,10000,0.5,0.5,10.0,72,0.2870932240216566,0.310213310473121
7500,1000,10000,0.5,0.5,10.0,73,0.3189864534381973,1.7496283494589369
7500,1000,10000,0.5,0.5,10.0,74,0.3598823023524125,1.2108126122946032
7500,1000,10000,0.5,0.5,10.0,75,0.2980088215085831,1.1093397659863384
7500,1000,10000,0.5,0.5,10.0,76,0.3065057722144033,1.466221222107246
7500,1000,10000,0.5,0.5,10.0,77,0.3144275269470223,1.7895039755614996
7500,1000,10000,0.5,0.5,10.0,78,0.3252856664008051,2.0914545024874824
7500,1000,10000,0.5,0.5,10.0,79,0.2919711435707556,0.264385260665067
7500,1000,10000,0.5,0.5,10.0,80,0.3162845836647552,1.74028951400475
7500,1000,10000,0.5,0.5,10.0,81,0.3186326883645659,0.6961048911405238
7500,1000,10000,0.5,0.5,10.0,82,0.3327546702546629,0.1908452914615037
7500,1000,10000,0.5,0.5,10.0,83,0.3332791001052075,0.0701316327577371
7500,1000,10000,0.5,0.5,10.0,84,0.318443777854643,2.016038900606722
7500,1000,10000,0.5,0.5,10.0,85,0.3612512923262909,1.7823409034347792
7500,1000,10000,0.5,0.5,10.0,86,0.3296001760434702,0.3231895031088995
7500,1000,10000,0.5,0.5,10.0,87,0.3150273726683486,1.3909656075890504
7500,1000,10000,0.5,0.5,10.0,88,0.3414218199779025,0.5214617309565034
7500,1000,10000,0.5,0.5,10.0,89,0.3298992328002232,0.1025013397492585
7500,1000,10000,0.5,0.5,10.0,90,0.301802826422049,2.0687264595870927
7500,1000,10000,0.5,0.5,10.0,91,0.3401884431850792,0.1256553429060234
7500,1000,10000,0.5,0.5,10.0,92,0.3005866631089832,0.6040941027506079
7500,1000,10000,0.5,0.5,10.0,93,0.3378987713018633,2.091499899365101
7500,1000,10000,0.5,0.5,10.0,94,0.3407503327594715,0.1385392472759403
7500,1000,10000,0.5,0.5,10.0,95,0.3311473922918291,2.0446973697183237
7500,1000,10000,0.5,0.5,10.0,96,0.3073161184468932,0.0244651787410523
7500,1000,10000,0.5,0.5,10.0,97,0.3359595650556762,1.9258386958254496
7500,1000,10000,0.5,0.5,10.0,98,0.3259650198804826,0.0933488082882169
7500,1000,10000,0.5,0.5,10.0,99,0.3172253846919018,1.606384363704687
7500,1000,10000,0.5,0.5,10.0,100,0.3294798846894874,1.6059994995976197
7500,1000,10000,0.5,2.0,10.0,1,0.0375437828302252,3.5420065560518683
7500,1000,10000,0.5,2.0,10.0,2,0.0432124962452177,1.2911250342038736
7500,1000,10000,0.5,2.0,10.0,3,0.0390450983261162,0.4160270376969049
7500,1000,10000,0.5,2.0,10.0,4,0.0193814926064247,1.3248156678066376
7500,1000,10000,0.5,2.0,10.0,5,0.0271038178490676,0.908224030774913
7500,1000,10000,0.5,2.0,10.0,6,0.041477897758638,0.3373521654526609
7500,1000,10000,0.5,2.0,10.0,7,0.0439704849790706,1.1126913045944624
7500,1000,10000,0.5,2.0,10.0,8,0.0574229999865694,0.0187223903204879
7500,1000,10000,0.5,2.0,10.0,9,0.0421943625235734,0.3107890691434385
7500,1000,10000,0.5,2.0,10.0,10,0.0447433171749402,0.9159469643798406
7500,1000,10000,0.5,2.0,10.0,11,0.0561136470473386,2.7310776967706083
7500,1000,10000,0.5,2.0,10.0,12,0.0417493617490388,1.9968219199427224
7500,1000,10000,0.5,2.0,10.0,13,0.0550004084926121,6.939487754550513e-05
7500,1000,10000,0.5,2.0,10.0,14,0.0362763215933662,0.0019831492839375
7500,1000,10000,0.5,2.0,10.0,15,0.041730981255722,0.000413870277434
7500,1000,10000,0.5,2.0,10.0,16,0.033999830156623,1.0422206060856565
7500,1000,10000,0.5,2.0,10.0,17,0.0359737759029075,0.0066308545678799
7500,1000,10000,0.5,2.0,10.0,18,0.0453071016932525,1.5788668029729016
7500,1000,10000,0.5,2.0,10.0,19,0.0589459070708663,2.552384211205407
7500,1000,10000,0.5,2.0,10.0,20,0.0418615451846481,1.2934719151055076
7500,1000,10000,0.5,2.0,10.0,21,0.0627710484056468,1.8505705715691627
7500,1000,10000,0.5,2.0,10.0,22,0.0329517560867047,0.4161794550819822
7500,1000,10000,0.5,2.0,10.0,23,0.056467645221427,0.5173467176659131
7500,1000,10000,0.5,2.0,10.0,24,0.0316105473779091,0.0041954247584738
7500,1000,10000,0.5,2.0,10.0,25,0.0428927305270086,0.0953849195121236
7500,1000,10000,0.5,2.0,10.0,26,0.0577612846962194,0.4889397948635567
7500,1000,10000,0.5,2.0,10.0,27,0.0534680480739295,0.3046595584921623
7500,1000,10000,0.5,2.0,10.0,28,0.0426065194199136,0.0558873824362488
7500,1000,10000,0.5,2.0,10.0,29,0.0297632712208981,0.4318499522239677
7500,1000,10000,0.5,2.0,10.0,30,0.0586688921273799,2.186132033742478
7500,1000,10000,0.5,2.0,10.0,31,0.0517391366843313,0.7967430869640395
7500,1000,10000,0.5,2.0,10.0,32,0.0666257161871689,0.7002643527568746
7500,1000,10000,0.5,2.0,10.0,33,0.051237771122896,0.0384567681740111
7500,1000,10000,0.5,2.0,10.0,34,0.0386593238555747,2.408690890387072
7500,1000,10000,0.5,2.0,10.0,35,0.044424498174117,0.1063730041378828
7500,1000,10000,0.5,2.0,10.0,36,0.0384199097582653,0.7718882192475122
7500,1000,10000,0.5,2.0,10.0,37,0.0277364905549696,2.22795879406459
7500,1000,10000,0.5,2.0,10.0,38,0.0347901975283873,0.0327090220641635
7500,1000,10000,0.5,2.0,10.0,39,0.0554456990968628,0.4609377848877421
7500,1000,10000,0.5,2.0,10.0,40,0.0421479825451166,0.0174035080523293
7500,1000,10000,0.5,2.0,10.0,41,0.0370362948276875,2.575765627864587
7500,1000,10000,0.5,2.0,10.0,42,0.0487915229148233,1.3492358892356586
7500,1000,10000,0.5,2.0,10.0,43,0.0559889906066658,0.0010897436496164
7500,1000,10000,0.5,2.0,10.0,44,0.0476722981917147,24.52286604645054
7500,1000,10000,0.5,2.0,10.0,45,0.0620302026890049,2.191631881172395
7500,1000,10000,0.5,2.0,10.0,46,0.0447645626785081,2.48783925133476
7500,1000,10000,0.5,2.0,10.0,47,0.0518272501594462,2.5971358896973245
7500,1000,10000,0.5,2.0,10.0,48,0.0483062320332726,1.9709520053358427
7500,1000,10000,0.5,2.0,10.0,49,0.0324805778584158,0.0165252313373306
7500,1000,10000,0.5,2.0,10.0,50,0.0385611367993826,1.2580316926169364
7500,1000,10000,0.5,2.0,10.0,51,0.0448655321302072,0.1683818962776837
7500,1000,10000,0.5,2.0,10.0,52,0.0278676265710783,2.2532191180322045
7500,1000,10000,0.5,2.0,10.0,53,0.0525423951702969,0.8799766699154328
7500,1000,10000,0.5,2.0,10.0,54,0.0422480373292617,0.3325888400114843
7500,1000,10000,0.5,2.0,10.0,55,0.0576503869407059,0.0021110011723145
7500,1000,10000,0.5,2.0,10.0,56,0.0356203580819896,2.50560290079337e-06
7500,1000,10000,0.5,2.0,10.0,57,0.0470052595613514,0.1767845353567647
7500,1000,10000,0.5,2.0,10.0,58,0.0441729798362137,2.08159561074994
7500,1000,10000,0.5,2.0,10.0,59,0.0399831777112872,1.2384223809519646
7500,1000,10000,0.5,2.0,10.0,60,0.0430598945753869,1.1025597016364703
7500,1000,10000,0.5,2.0,10.0,61,0.0413691078396852,1.5964539142326832
7500,1000,10000,0.5,2.0,10.0,62,0.0593729002874079,2.0875100481258166
7500,1000,10000,0.5,2.0,10.0,63,0.0518599000044053,2.6282223867844867
7500,1000,10000,0.5,2.0,10.0,64,0.0289857252359739,0.1355184337567819
7500,1000,10000,0.5,2.0,10.0,65,0.057668626925273,2.009450913336424
7500,1000,10000,0.5,2.0,10.0,66,0.0424512517199355,0.5871857196872453
7500,1000,10000,0.5,2.0,10.0,67,0.048936851049699,0.0751444597743817
7500,1000,10000,0.5,2.0,10.0,68,0.0462264662179268,0.3063531496607607
7500,1000,10000,0.5,2.0,10.0,69,0.0477524170992321,2.471509519546476
7500,1000,10000,0.5,2.0,10.0,70,0.0498190474088079,2.0760603585811728
7500,1000,10000,0.5,2.0,10.0,71,0.059342208321793,0.8127556711910925
7500,1000,10000,0.5,2.0,10.0,72,0.0343821294094434,1.4884970587850563
7500,1000,10000,0.5,2.0,10.0,73,0.0352726469840297,0.3904560856244869
7500,1000,10000,0.5,2.0,10.0,74,0.0564162274191765,0.0178298843209114
7500,1000,10000,0.5,2.0,10.0,75,0.0353235408296742,2.573383648539897
7500,1000,10000,0.5,2.0,10.0,76,0.0396631630401335,0.0305296890654365
7500,1000,10000,0.5,2.0,10.0,77,0.0527297526968545,1.2955925729999436
7500,1000,10000,0.5,2.0,10.0,78,0.0369446496368245,2.6284185806438427
7500,1000,10000,0.5,2.0,10.0,79,0.0465931341788266,0.0384387030341438
7500,1000,10000,0.5,2.0,10.0,80,0.0625602417164443,2.5254278627819127
7500,1000,10000,0.5,2.0,10.0,81,0.0437290283409278,0.1831943885367266
7500,1000,10000,0.5,2.0,10.0,82,0.0396686371349019,2.312330773897923
7500,1000,10000,0.5,2.0,10.0,83,0.0402781238270323,0.0134571796959296
7500,1000,10000,0.5,2.0,10.0,84,0.0388489117984545,1.8034817260523524
7500,1000,10000,0.5,2.0,10.0,85,0.0503078482878268,1.80290194689954
7500,1000,10000,0.5,2.0,10.0,86,0.0581389775776509,0.7039300131878978
7500,1000,10000,0.5,2.0,10.0,87,0.0391416935980683,0.0091553523621868
7500,1000,10000,0.5,2.0,10.0,88,0.0451044599503749,0.0014352073257778
7500,1000,10000,0.5,2.0,10.0,89,0.03596747020069,2.2883289164504066
7500,1000,10000,0.5,2.0,10.0,90,0.0519488312208941,1.4278880353078982
7500,1000,10000,0.5,2.0,10.0,91,0.0488084506451868,0.0133597949421818
7500,1000,10000,0.5,2.0,10.0,92,0.0352644327046014,0.1599881527397151
7500,1000,10000,0.5,2.0,10.0,93,0.0489380477279569,1.0794694864606476
7500,1000,10000,0.5,2.0,10.0,94,0.0327151890848729,0.0690283031960662
7500,1000,10000,0.5,2.0,10.0,95,0.0360160319741711,0.6223740992966506
7500,1000,10000,0.5,2.0,10.0,96,0.0433160856061925,1.2513826060258315
7500,1000,10000,0.5,2.0,10.0,97,0.0432453667711456,0.8579490564858919
7500,1000,10000,0.5,2.0,10.0,98,0.0475985535756818,2.1266213295404235
7500,1000,10000,0.5,2.0,10.0,99,0.0485914429837684,0.2954285758294769
7500,1000,10000,0.5,2.0,10.0,100,0.0419026643476406,0.5814556050973255
7500,1000,10000,0.5,3.0,10.0,1,0.0055667935209399,6.076726509024639
7500,1000,10000,0.5,3.0,10.0,2,0.0279952108230614,2.376244992469964
7500,1000,10000,0.5,3.0,10.0,3,0.017921738047354,0.0049098748971019
7500,1000,10000,0.5,3.0,10.0,4,0.0223800163537676,0.0010174632364201
7500,1000,10000,0.5,3.0,10.0,5,0.0258225820448516,0.0100538640251313
7500,1000,10000,0.5,3.0,10.0,6,0.0281829172484163,1.0592861615870937
7500,1000,10000,0.5,3.0,10.0,7,0.019874283460015,4.988852255202905e-05
7500,1000,10000,0.5,3.0,10.0,8,0.0241764522811827,1.6997702570313369
7500,1000,10000,0.5,3.0,10.0,9,0.0295643941586177,3.337434004227118
7500,1000,10000,0.5,3.0,10.0,10,0.0227843176679632,1.3528699376228877
7500,1000,10000,0.5,3.0,10.0,11,0.0157750471409885,2.045991452374718
7500,1000,10000,0.5,3.0,10.0,12,0.0377143122371612,0.4126910855809532
7500,1000,10000,0.5,3.0,10.0,13,0.0277927241246662,0.686437355886675
7500,1000,10000,0.5,3.0,10.0,14,0.0282165220717497,0.00011095152129
7500,1000,10000,0.5,3.0,10.0,15,0.0378992490816108,0.0617867564539051
7500,1000,10000,0.5,3.0,10.0,16,0.0141053475665742,0.4495363358140224
7500,1000,10000,0.5,3.0,10.0,17,0.0138980935287154,0.42945976302438
7500,1000,10000,0.5,3.0,10.0,18,0.0315434359846224,0.1068463138236237
7500,1000,10000,0.5,3.0,10.0,19,0.0154511335477835,0.3898939616573768
7500,1000,10000,0.5,3.0,10.0,20,0.01474049494179,2.5042323910724726
7500,1000,10000,0.5,3.0,10.0,21,0.02569456356622,0.7823170343531527
7500,1000,10000,0.5,3.0,10.0,22,0.0260588839505358,0.902227769819244
7500,1000,10000,0.5,3.0,10.0,23,0.0414250822277619,0.0810674513132881
7500,1000,10000,0.5,3.0,10.0,24,0.0150021524003921,3.2178620889027942
7500,1000,10000,0.5,3.0,10.0,25,0.0263326327354708,0.1768700951024562
7500,1000,10000,0.5,3.0,10.0,26,0.024760566088423,0.7548197327118784
7500,1000,10000,0.5,3.0,10.0,27,0.0197512658302891,2.5647951152723847
7500,1000,10000,0.5,3.0,10.0,28,0.0207177731516445,0.0126212006203277
7500,1000,10000,0.5,3.0,10.0,29,0.0195740671145181,0.6190667742100461
7500,1000,10000,0.5,3.0,10.0,30,0.0170434316147291,0.047301959458567
7500,1000,10000,0.5,3.0,10.0,31,0.0186235012906268,3.140349963278087
7500,1000,10000,0.5,3.0,10.0,32,0.0185814893068095,1.419471654805893
7500,1000,10000,0.5,3.0,10.0,33,0.0126540688344843,0.0019405635236352
7500,1000,10000,0.5,3.0,10.0,34,0.0359382336578945,26.227468326741
7500,1000,10000,0.5,3.0,10.0,35,0.0137228102364344,2.5121397356133617
7500,1000,10000,0.5,3.0,10.0,36,0.0337375754026923,3.2900304623738474
7500,1000,10000,0.5,3.0,10.0,37,0.0183354820978276,3.3573621949549843
7500,1000,10000,0.5,3.0,10.0,38,0.0172179393553277,2.705464120344257
7500,1000,10000,0.5,3.0,10.0,39,0.0135651559539674,0.0457763984757788
7500,1000,10000,0.5,3.0,10.0,40,0.0285147486354496,1.3108219484655226
7500,1000,10000,0.5,3.0,10.0,41,0.0195096116487863,0.127621393932773
7500,1000,10000,0.5,3.0,10.0,42,0.0483075696790598,2.6018743919146448
7500,1000,10000,0.5,3.0,10.0,43,0.0362552226293671,0.8751395903098872
7500,1000,10000,0.5,3.0,10.0,44,0.0239482442866463,0.2955217352931387
7500,1000,10000,0.5,3.0,10.0,45,0.0256286523870052,0.0161811998251934
7500,1000,10000,0.5,3.0,10.0,46,0.0216613919171308,0.00648255784442
7500,1000,10000,0.5,3.0,10.0,47,0.0214689733013879,0.1355007823674794
7500,1000,10000,0.5,3.0,10.0,48,0.0208609598037188,2.846674638376449
7500,1000,10000,0.5,3.0,10.0,49,0.0300627769449334,1.287648414405314
7500,1000,10000,0.5,3.0,10.0,50,0.0195541175778616,1.1288476422942535
7500,1000,10000,0.5,3.0,10.0,51,0.0160165609351707,1.721667588655558
7500,1000,10000,0.5,3.0,10.0,52,0.0211995784442922,2.3649803094897446
7500,1000,10000,0.5,3.0,10.0,53,0.030362418071446,3.2755206365649983
7500,1000,10000,0.5,3.0,10.0,54,0.0165105729526847,0.0973242874099944
7500,1000,10000,0.5,3.0,10.0,55,0.0103487016813616,2.2577364219060745
7500,1000,10000,0.5,3.0,10.0,56,0.036829241365271,0.5538270850101118
7500,1000,10000,0.5,3.0,10.0,57,0.0235897097089751,0.0447454738340749
7500,1000,10000,0.5,3.0,10.0,58,0.0273469892781442,0.4315443722201261
7500,1000,10000,0.5,3.0,10.0,59,0.0249051654857777,2.945439357186372
7500,1000,10000,0.5,3.0,10.0,60,0.0312897456395045,2.349098278114065
7500,1000,10000,0.5,3.0,10.0,61,0.0363948505830366,1.0333704726332782
7500,1000,10000,0.5,3.0,10.0,62,0.0301035169515268,1.5882511540056536
7500,1000,10000,0.5,3.0,10.0,63,0.0236978866048715,0.3471448998022481
7500,1000,10000,0.5,3.0,10.0,64,0.012346271703671,0.0038656211260201
7500,1000,10000,0.5,3.0,10.0,65,0.0241617598529003,3.135330333517933
7500,1000,10000,0.5,3.0,10.0,66,0.0150968227311726,0.0112023774047198
7500,1000,10000,0.5,3.0,10.0,67,0.0245172606534499,1.5873980638135874
7500,1000,10000,0.5,3.0,10.0,68,0.0213438691168947,3.276286487009856
7500,1000,10000,0.5,3.0,10.0,69,0.0200660579990323,0.0165073389971211
7500,1000,10000,0.5,3.0,10.0,70,0.0181719569542385,3.0413435242880897
7500,1000,10000,0.5,3.0,10.0,71,0.0341201888535817,0.2773338622008484
7500,1000,10000,0.5,3.0,10.0,72,0.0188141183300875,2.6903416298643097
7500,1000,10000,0.5,3.0,10.0,73,0.0092367690487959,0.0019030631008104
7500,1000,10000,0.5,3.0,10.0,74,0.0277261469305335,1.984678879782552
7500,1000,10000,0.5,3.0,10.0,75,0.0175386633159104,1.983927733342608
7500,1000,10000,0.5,3.0,10.0,76,0.0190625299858436,0.6801683284533521
7500,1000,10000,0.5,3.0,10.0,77,0.0156783114862258,0.0322085258494136
7500,1000,10000,0.5,3.0,10.0,78,0.0235337055032094,0.0015141427537866
7500,1000,10000,0.5,3.0,10.0,79,0.0178447328350868,2.654112927749734
7500,1000,10000,0.5,3.0,10.0,80,0.0242012546718972,1.7373692135202652
7500,1000,10000,0.5,3.0,10.0,81,0.0187300769998718,0.0401415888142731
7500,1000,10000,0.5,3.0,10.0,82,0.0157255367012165,0.1198007729630418
7500,1000,10000,0.5,3.0,10.0,83,0.0285618073926152,1.102158923175136
7500,1000,10000,0.5,3.0,10.0,84,0.0226561488451558,0.0397571896497692
7500,1000,10000,0.5,3.0,10.0,85,0.0243429258184938,0.5916450788675367
7500,1000,10000,0.5,3.0,10.0,86,0.0223970055829818,1.3029569690248155
7500,1000,10000,0.5,3.0,10.0,87,0.046525977400251,0.8504643708886438
7500,1000,10000,0.5,3.0,10.0,88,0.0292750445874389,2.419658133121976
7500,1000,10000,0.5,3.0,10.0,89,0.0145451615939942,0.4180831061104175
7500,1000,10000,0.5,3.0,10.0,90,0.0232412171297254,0.5476910499029823
7500,1000,10000,0.5,3.0,10.0,91,0.0221960016959038,0.4339268045553618
7500,1000,10000,0.5,3.0,10.0,92,0.0328555859340811,1.9781152362088943
7500,1000,10000,0.5,3.0,10.0,93,0.0128369592437548,3.358270965758817
7500,1000,10000,0.5,3.0,10.0,94,0.0270512252318689,3.199232546676091
7500,1000,10000,0.5,3.0,10.0,95,0.0300954668871022,0.0129417871657979
7500,1000,10000,0.5,3.0,10.0,96,0.0287252769009804,0.1439655814191586
7500,1000,10000,0.5,3.0,10.0,97,0.0113204605761998,0.2394252101266491
7500,1000,10000,0.5,3.0,10.0,98,0.0215134093383553,5.414494390207067
7500,1000,10000,0.5,3.0,10.0,99,0.0228093775451654,1.0819005137508504
7500,1000,10000,0.5,3.0,10.0,100,0.0300119697763238,1.2233214808821036
7500,1000,10000,0.9,0.5,10.0,1,0.2444135858130763,0.4793863685450839
7500,1000,10000,0.9,0.5,10.0,2,0.2462196483909919,0.1232043718827883
7500,1000,10000,0.9,0.5,10.0,3,0.2045197291759478,0.0069570766892434
7500,1000,10000,0.9,0.5,10.0,4,0.1789931755349788,0.4332770803997712
7500,1000,10000,0.9,0.5,10.0,5,0.1941322712233868,1.694031097932242
7500,1000,10000,0.9,0.5,10.0,6,0.1701931977102224,0.719045795599396
7500,1000,10000,0.9,0.5,10.0,7,0.1959536047755791,0.3533020535201434
7500,1000,10000,0.9,0.5,10.0,8,0.1944180017101859,0.0024410300853024
7500,1000,10000,0.9,0.5,10.0,9,0.1789796152061233,1.833078721220578
7500,1000,10000,0.9,0.5,10.0,10,0.2023265051216033,0.0253683300863866
7500,1000,10000,0.9,0.5,10.0,11,0.1890398873333541,0.7001481327845902
7500,1000,10000,0.9,0.5,10.0,12,0.1670201547059928,1.7211481821256576
7500,1000,10000,0.9,0.5,10.0,13,0.2184240286497502,0.0709699744423125
7500,1000,10000,0.9,0.5,10.0,14,0.148910571380476,0.2109469702254181
7500,1000,10000,0.9,0.5,10.0,15,0.2038954047251318,2.1668427250708205e-05
7500,1000,10000,0.9,0.5,10.0,16,0.2256866697544724,1.9394616473925137
7500,1000,10000,0.9,0.5,10.0,17,0.2248930832234741,1.12418264433579
7500,1000,10000,0.9,0.5,10.0,18,0.2155360556431467,0.020463833854755
7500,1000,10000,0.9,0.5,10.0,19,0.1833896811409043,17.705917093886406
7500,1000,10000,0.9,0.5,10.0,20,0.2130887771140163,1.697605075970874
7500,1000,10000,0.9,0.5,10.0,21,0.2265439385718422,1.8808379398620836
7500,1000,10000,0.9,0.5,10.0,22,0.1766127837071102,1.948002963639664
7500,1000,10000,0.9,0.5,10.0,23,0.2153475478267388,1.5721653231046524
7500,1000,10000,0.9,0.5,10.0,24,0.2027623560499821,5.613080418746786e-05
7500,1000,10000,0.9,0.5,10.0,25,0.1879066135123913,1.059045841620289
7500,1000,10000,0.9,0.5,10.0,26,0.192280945809894,0.2082620336348762
7500,1000,10000,0.9,0.5,10.0,27,0.2283260458290802,1.737452374178334
7500,1000,10000,0.9,0.5,10.0,28,0.1920603891844923,0.7818477054722216
7500,1000,10000,0.9,0.5,10.0,29,0.2185237314664827,0.5084847030295029
7500,1000,10000,0.9,0.5,10.0,30,0.2089360148359918,0.0059131699181065
7500,1000,10000,0.9,0.5,10.0,31,0.2039076675544358,0.0130164759405649
7500,1000,10000,0.9,0.5,10.0,32,0.2052903593547949,0.2159297878125897
7500,1000,10000,0.9,0.5,10.0,33,0.2032883659075153,1.6379798595623103
7500,1000,10000,0.9,0.5,10.0,34,0.1863759980229501,1.044958718811232
7500,1000,10000,0.9,0.5,10.0,35,0.2143975351708874,0.9465226676177874
7500,1000,10000,0.9,0.5,10.0,36,0.2207168931865574,1.29769064289325
7500,1000,10000,0.9,0.5,10.0,37,0.2131603076220811,1.629528033826641
7500,1000,10000,0.9,0.5,10.0,38,0.2422003229979484,1.9699923431061404
7500,1000,10000,0.9,0.5,10.0,39,0.2113813037200456,0.1777161463884603
7500,1000,10000,0.9,0.5,10.0,40,0.2399820803290044,1.5779396158689984
7500,1000,10000,0.9,0.5,10.0,41,0.2135074241522371,0.5573524720664083
7500,1000,10000,0.9,0.5,10.0,42,0.1590218684473188,0.1182251830713147
7500,1000,10000,0.9,0.5,10.0,43,0.2344425522803657,0.1241219666563835
7500,1000,10000,0.9,0.5,10.0,44,0.1749133049774077,1.8757302716210196
7500,1000,10000,0.9,0.5,10.0,45,0.1886601952258212,1.621989897817382
7500,1000,10000,0.9,0.5,10.0,46,0.2043782030113844,0.4223626362074604
7500,1000,10000,0.9,0.5,10.0,47,0.201747341294968,1.222459087125506
7500,1000,10000,0.9,0.5,10.0,48,0.2024433968466281,0.399408699427204
7500,1000,10000,0.9,0.5,10.0,49,0.2439165567187943,0.0515257545500244
7500,1000,10000,0.9,0.5,10.0,50,0.1879256685192066,1.938034384743108
7500,1000,10000,0.9,0.5,10.0,51,0.1913095097479691,0.0682791138841745
7500,1000,10000,0.9,0.5,10.0,52,0.1847649554877673,0.7284899842960854
7500,1000,10000,0.9,0.5,10.0,53,0.1997728318911941,1.9700982404957783
7500,1000,10000,0.9,0.5,10.0,54,0.197483229032465,0.0778655021849654
