n,n_w,p,df,kappa,noise_std,lambda,R_squared_ind,R_squared_sum
12500,1000,10000,3.0,0.5,0.5,5.963636363636363,0.13068803021495734,0.9441092270490732
12500,1000,10000,3.0,0.5,0.5,6.064545454545455,0.1307994746196161,0.9440859763158567
12500,1000,10000,3.0,0.5,0.5,6.165454545454545,0.13090832544865835,0.9440612448442834
12500,1000,10000,3.0,0.5,0.5,6.266363636363636,0.13101467270912187,0.9440351584414722
12500,1000,10000,3.0,0.5,0.5,6.367272727272727,0.1311186022095891,0.9440078337191979
12500,1000,10000,3.0,0.5,0.5,6.468181818181818,0.13122019580665048,0.9439793788127655
12500,1000,10000,3.0,0.5,0.5,6.569090909090908,0.13131953163393514,0.9439498940376833
12500,1000,10000,3.0,0.5,0.5,6.67,0.13141668431514936,0.9439194724900715
12500,1000,10000,3.0,0.5,0.5,6.7709090909090905,0.1315117251624287,0.943888200596195
12500,1000,10000,3.0,0.5,0.5,6.871818181818181,0.13160472236118753,0.9438561586158608
12500,1000,10000,3.0,0.5,0.5,6.972727272727273,0.13169574114253998,0.943823421104
12500,1000,10000,3.0,0.5,0.5,7.073636363636363,0.13178484394426968,0.9437900573342629
12500,1000,10000,3.0,0.5,0.5,7.174545454545454,0.1318720905612366,0.9437561316880924
12500,1000,10000,3.0,0.5,0.5,7.275454545454545,0.13195753828603074,0.9437217040123766
12500,1000,10000,3.0,0.5,0.5,7.376363636363636,0.1320412420406128,0.9436868299485024
12500,1000,10000,3.0,0.5,0.5,7.477272727272727,0.1321232544996154,0.9436515612353107
12500,1000,10000,3.0,0.5,0.5,7.578181818181818,0.13220362620592366,0.943615945988256
12500,1000,10000,3.0,0.5,0.5,7.679090909090909,0.13228240567909816,0.9435800289568217
12500,1000,10000,3.0,0.5,0.5,7.779999999999999,0.1323596395171597,0.9435438517620491
12500,1000,10000,3.0,0.5,0.5,7.880909090909091,0.13243537249220994,0.9435074531158947
12500,1000,10000,3.0,0.5,0.5,7.981818181818181,0.1325096476403242,0.9434708690239088
12500,1000,10000,3.0,0.5,0.5,8.082727272727272,0.13258250634611685,0.9434341329726678
12500,1000,10000,3.0,0.5,0.5,8.183636363636364,0.13265398842234896,0.9433972761031859
12500,1000,10000,3.0,0.5,0.5,8.284545454545453,0.13272413218491677,0.9433603273714815
12500,1000,10000,3.0,0.5,0.5,8.385454545454545,0.13279297452353447,0.94332331369732
12500,1000,10000,3.0,0.5,0.5,8.486363636363636,0.13286055096840044,0.9432862601021045
12500,1000,10000,3.0,0.5,0.5,8.587272727272726,0.13292689575311253,0.9432491898367742
12500,1000,10000,3.0,0.5,0.5,8.688181818181818,0.13299204187408017,0.943212124500489
12500,1000,10000,3.0,0.5,0.5,8.789090909090909,0.13305602114665951,0.943175084150855
12500,1000,10000,3.0,0.5,0.5,8.889999999999999,0.13311886425822458,0.9431380874063132
12500,1000,10000,3.0,0.5,0.5,8.99090909090909,0.13318060081836824,0.9431011515413289
12500,1000,10000,3.0,0.5,0.5,9.091818181818182,0.1332412594064148,0.9430642925749128
12500,1000,10000,3.0,0.5,0.5,9.192727272727272,0.13330086761641247,0.9430275253529942
12500,1000,10000,3.0,0.5,0.5,9.293636363636365,0.1333594520997619,0.9429908636251021
12500,1000,10000,3.0,0.5,0.5,9.394545454545456,0.1334170386056253,0.9429543201157893
12500,1000,10000,3.0,0.5,0.5,9.495454545454544,0.13347365201925138,0.9429179065911777
12500,1000,10000,3.0,0.5,0.5,9.596363636363636,0.13352931639834242,0.942881633921008
12500,1000,10000,3.0,0.5,0.5,9.697272727272727,0.13358405500757817,0.9428455121364923
12500,1000,10000,3.0,0.5,0.5,9.798181818181815,0.1336378903514086,0.9428095504843055
12500,1000,10000,3.0,0.5,0.5,9.899090909090908,0.13369084420521393,0.942773757476974
12500,1000,10000,3.0,0.5,0.5,10.0,0.13374293764492903,0.9427381409399297
12500,1000,10000,3.0,0.5,2.0,0.01,0.00954570663380917,3.458592895797279
12500,1000,10000,3.0,0.5,2.0,0.1109090909090909,0.00932695772462963,3.4573156112070373
12500,1000,10000,3.0,0.5,2.0,0.2118181818181818,0.009155990049305925,3.4560382484958283
12500,1000,10000,3.0,0.5,2.0,0.3127272727272727,0.0090209449695227,3.454765832002674
12500,1000,10000,3.0,0.5,2.0,0.4136363636363636,0.008913421518758426,3.4535048004036897
12500,1000,10000,3.0,0.5,2.0,0.5145454545454545,0.008827356089267865,3.452260312155984
12500,1000,10000,3.0,0.5,2.0,0.6154545454545455,0.00875828318739646,3.4510359667914123
12500,1000,10000,3.0,0.5,2.0,0.7163636363636363,0.008702850735802426,3.4498340720302685
12500,1000,10000,3.0,0.5,2.0,0.8172727272727273,0.00865849812712827,3.4486559727420754
12500,1000,10000,3.0,0.5,2.0,0.9181818181818182,0.008623238368025095,3.447502326641117
12500,1000,10000,3.0,0.5,2.0,1.019090909090909,0.00859550773083598,3.446373312189361
12500,1000,10000,3.0,0.5,2.0,1.12,0.00857405999365905,3.4452687791654233
12500,1000,10000,3.0,0.5,2.0,1.220909090909091,0.00855789069944124,3.4441883558646906
12500,1000,10000,3.0,0.5,2.0,1.3218181818181818,0.008546182005753605,3.4431315248600187
12500,1000,10000,3.0,0.5,2.0,1.4227272727272726,0.008538261909574255,3.442097676360541
12500,1000,10000,3.0,0.5,2.0,1.5236363636363637,0.0085335736743817,3.4410861457059623
12500,1000,10000,3.0,0.5,2.0,1.6245454545454543,0.00853165260957719,3.4400962396359924
12500,1000,10000,3.0,0.5,2.0,1.7254545454545454,0.008532108223861015,3.439127254606374
12500,1000,10000,3.0,0.5,2.0,1.8263636363636364,0.00853461035827394,3.4381784894555985
12500,1000,10000,3.0,0.5,2.0,1.9272727272727272,0.008538878302305144,3.4372492540495285
12500,1000,10000,3.0,0.5,2.0,2.028181818181818,0.008544672171312561,3.4363388750570705
12500,1000,10000,3.0,0.5,2.0,2.129090909090909,0.008551786016120605,3.435446699677686
12500,1000,10000,3.0,0.5,2.0,2.2299999999999995,0.008560042272431446,3.434572097907714
12500,1000,10000,3.0,0.5,2.0,2.3309090909090906,0.008569287255991345,3.4337144637669192
12500,1000,10000,3.0,0.5,2.0,2.4318181818181817,0.00857938748093055,3.4328732157890753
12500,1000,10000,3.0,0.5,2.0,2.5327272727272723,0.008590226631219574,3.4320477969959717
12500,1000,10000,3.0,0.5,2.0,2.6336363636363638,0.008601703054177016,3.431237674514093
12500,1000,10000,3.0,0.5,2.0,2.7345454545454544,0.008613727674183565,3.4304423389491534
12500,1000,10000,3.0,0.5,2.0,2.835454545454545,0.00862622224684793,3.4296613036022014
12500,1000,10000,3.0,0.5,2.0,2.936363636363636,0.008639117890715111,3.4288941035878224
12500,1000,10000,3.0,0.5,2.0,3.037272727272727,0.00865235384655152,3.428140294898114
12500,1000,10000,3.0,0.5,2.0,3.1381818181818177,0.008665876424264345,3.4273994534436425
12500,1000,10000,3.0,0.5,2.0,3.239090909090909,0.008679638105327925,3.4266711740936957
12500,1000,10000,3.0,0.5,2.0,3.34,0.0086935967747254,3.4259550697313017
12500,1000,10000,3.0,0.5,2.0,3.4409090909090905,0.008707715061261355,3.4252507703336397
12500,1000,10000,3.0,0.5,2.0,3.541818181818181,0.008721959768953801,3.424557922084864
12500,1000,10000,3.0,0.5,2.0,3.6427272727272726,0.00873630138529434,3.4238761865258267
12500,1000,10000,3.0,0.5,2.0,3.743636363636363,0.008750713654640765,3.423205239742942
12500,1000,10000,3.0,0.5,2.0,3.8445454545454543,0.00876517320700793,3.422544771597606
12500,1000,10000,3.0,0.5,2.0,3.945454545454545,0.008779659234146645,3.4218944849959527
12500,1000,10000,3.0,0.5,2.0,4.046363636363636,0.008794153206126474,3.4212540951985155
12500,1000,10000,3.0,0.5,2.0,4.147272727272727,0.008808638622725006,3.420623329168638
12500,1000,10000,3.0,0.5,2.0,4.248181818181818,0.008823100794820805,3.420001924958241
12500,1000,10000,3.0,0.5,2.0,4.349090909090909,0.00883752665172703,3.419389631129307
12500,1000,10000,3.0,0.5,2.0,4.449999999999999,0.008851904571016055,3.4187862062093126
12500,1000,10000,3.0,0.5,2.0,4.550909090909091,0.008866224227897896,3.418191418178961
12500,1000,10000,3.0,0.5,2.0,4.651818181818181,0.008880476461641975,3.4176050439902097
12500,1000,10000,3.0,0.5,2.0,4.752727272727272,0.00889465315689162,3.417026869113031
12500,1000,10000,3.0,0.5,2.0,4.853636363636364,0.008908747138022385,3.4164566871090494
12500,1000,10000,3.0,0.5,2.0,4.954545454545454,0.00892275207495117,3.4158942992304673
12500,1000,10000,3.0,0.5,2.0,5.055454545454545,0.008936662399019045,3.4153395140426994
12500,1000,10000,3.0,0.5,2.0,5.156363636363636,0.008950473227755095,3.4147921470691793
12500,1000,10000,3.0,0.5,2.0,5.257272727272727,0.008964180297485465,3.4142520204569777
12500,1000,10000,3.0,0.5,2.0,5.3581818181818175,0.00897777990288544,3.4137189626618154
12500,1000,10000,3.0,0.5,2.0,5.459090909090909,0.008991268842687845,3.4131928081513294
12500,1000,10000,3.0,0.5,2.0,5.56,0.009004644370859445,3.4126733971252925
12500,1000,10000,3.0,0.5,2.0,5.66090909090909,0.009017904152642581,3.4121605752518014
12500,1000,10000,3.0,0.5,2.0,5.761818181818182,0.009031046224932145,3.4116541934183244
12500,1000,10000,3.0,0.5,2.0,5.862727272727272,0.00904406896052252,3.411154107496672
12500,1000,10000,3.0,0.5,2.0,5.963636363636363,0.009056971035813394,3.4106601781210286
12500,1000,10000,3.0,0.5,2.0,6.064545454545455,0.009069751401611975,3.4101722704781863
12500,1000,10000,3.0,0.5,2.0,6.165454545454545,0.009082409256710765,3.4096902541091936
12500,1000,10000,3.0,0.5,2.0,6.266363636363636,0.00909494402395689,3.4092140027216806
12500,1000,10000,3.0,0.5,2.0,6.367272727272727,0.0091073553285601,3.408743394012312
12500,1000,10000,3.0,0.5,2.0,6.468181818181818,0.009119642978415665,3.408278309498521
12500,1000,10000,3.0,0.5,2.0,6.569090909090908,0.009131806946242245,3.4078186343591836
12500,1000,10000,3.0,0.5,2.0,6.67,0.00914384735335662,3.4073642572834792
12500,1000,10000,3.0,0.5,2.0,6.7709090909090905,0.00915576445492635,3.406915070327588
12500,1000,10000,3.0,0.5,2.0,6.871818181818181,0.00916755862655823,3.4064709687786467
12500,1000,10000,3.0,0.5,2.0,6.972727272727273,0.009179230352095086,3.406031851025612
12500,1000,10000,3.0,0.5,2.0,7.073636363636363,0.00919078021250708,3.405597618436527
12500,1000,10000,3.0,0.5,2.0,7.174545454545454,0.009202208875774876,3.4051681752418985
12500,1000,10000,3.0,0.5,2.0,7.275454545454545,0.00921351708767256,3.404743428423778
12500,1000,10000,3.0,0.5,2.0,7.376363636363636,0.00922470566336788,3.4043232876102065
12500,1000,10000,3.0,0.5,2.0,7.477272727272727,0.009235775479764601,3.4039076649747555
12500,1000,10000,3.0,0.5,2.0,7.578181818181818,0.009246727468520526,3.4034964751408348
12500,1000,10000,3.0,0.5,2.0,7.679090909090909,0.009257562609679495,3.403089635090511
12500,1000,10000,3.0,0.5,2.0,7.779999999999999,0.00926828192586352,3.4026870640775995
12500,1000,10000,3.0,0.5,2.0,7.880909090909091,0.00927888647697463,3.4022886835447297
12500,1000,10000,3.0,0.5,2.0,7.981818181818181,0.009289377355361965,3.4018944170442764
12500,1000,10000,3.0,0.5,2.0,8.082727272727272,0.009299755681413086,3.401504190162796
12500,1000,10000,3.0,0.5,2.0,8.183636363636364,0.009310022599533145,3.401117930448951
12500,1000,10000,3.0,0.5,2.0,8.284545454545453,0.009320179274477695,3.400735567344544
12500,1000,10000,3.0,0.5,2.0,8.385454545454545,0.00933022688800928,3.4003570321186807
12500,1000,10000,3.0,0.5,2.0,8.486363636363636,0.00934016663584973,3.3999822578047585
12500,1000,10000,3.0,0.5,2.0,8.587272727272726,0.009349999724903255,3.3996111791401886
12500,1000,10000,3.0,0.5,2.0,8.688181818181818,0.00935972737072729,3.399243732508728
12500,1000,10000,3.0,0.5,2.0,8.789090909090909,0.00936935079523019,3.3988798558852418
12500,1000,10000,3.0,0.5,2.0,8.889999999999999,0.00937887122457666,3.398519488782791
12500,1000,10000,3.0,0.5,2.0,8.99090909090909,0.009388289887283664,3.3981625722019593
12500,1000,10000,3.0,0.5,2.0,9.091818181818182,0.00939760801249106,3.39780904858223
12500,1000,10000,3.0,0.5,2.0,9.192727272727272,0.009406826828391706,3.3974588617554042
12500,1000,10000,3.0,0.5,2.0,9.293636363636365,0.00941594756080904,3.397111956900885
12500,1000,10000,3.0,0.5,2.0,9.394545454545456,0.009424971431908825,3.3967682805027644
12500,1000,10000,3.0,0.5,2.0,9.495454545454544,0.009433899659034494,3.3964277803086587
12500,1000,10000,3.0,0.5,2.0,9.596363636363636,0.009442733453656035,3.3960904052901277
12500,1000,10000,3.0,0.5,2.0,9.697272727272727,0.009451474020422665,3.3957561056046814
12500,1000,10000,3.0,0.5,2.0,9.798181818181815,0.009460122556311141,3.395424832559248
12500,1000,10000,3.0,0.5,2.0,9.899090909090908,0.009468680249861808,3.3950965385750984
12500,1000,10000,3.0,0.5,2.0,10.0,0.009477148280494825,3.3947711771540257
12500,1000,10000,3.0,0.5,3.0,0.01,0.008710404639461804,0.06667789561686228
12500,1000,10000,3.0,0.5,3.0,0.1109090909090909,0.008797098588548314,0.06660615299108044
12500,1000,10000,3.0,0.5,3.0,0.2118181818181818,0.008867339393205024,0.06654632535749858
12500,1000,10000,3.0,0.5,3.0,0.3127272727272727,0.008925371816194405,0.06649483090388733
12500,1000,10000,3.0,0.5,3.0,0.4136363636363636,0.00897402196420021,0.06644950083084963
12500,1000,10000,3.0,0.5,3.0,0.5145454545454545,0.00901526370900433,0.06640892918926579
12500,1000,10000,3.0,0.5,3.0,0.6154545454545455,0.009050527649755325,0.06637215359570617
12500,1000,10000,3.0,0.5,3.0,0.7163636363636363,0.00908088193247803,0.06633848569527233
12500,1000,10000,3.0,0.5,3.0,0.8172727272727273,0.00910714390702029,0.06630741516027379
12500,1000,10000,3.0,0.5,3.0,0.9181818181818182,0.009129952085788009,0.06627855231250615
12500,1000,10000,3.0,0.5,3.0,1.019090909090909,0.00914981417624462,0.06625159221457584
12500,1000,10000,3.0,0.5,3.0,1.12,0.009167140104584914,0.06622629128844085
12500,1000,10000,3.0,0.5,3.0,1.220909090909091,0.009182265303115935,0.06620245155814598
12500,1000,10000,3.0,0.5,3.0,1.3218181818181818,0.0091954674977971,0.06617990970726641
12500,1000,10000,3.0,0.5,3.0,1.4227272727272726,0.009206979047115265,0.06615852927758828
12500,1000,10000,3.0,0.5,3.0,1.5236363636363637,0.009216996168788565,0.06613819497734222
12500,1000,10000,3.0,0.5,3.0,1.6245454545454543,0.009225685946548065,0.06611880844312315
12500,1000,10000,3.0,0.5,3.0,1.7254545454545454,0.00923319172564266,0.06610028502686568
12500,1000,10000,3.0,0.5,3.0,1.8263636363636364,0.009239637320332766,0.06608255132069048
12500,1000,10000,3.0,0.5,3.0,1.9272727272727272,0.009245130332882724,0.06606554322282662
12500,1000,10000,3.0,0.5,3.0,2.028181818181818,0.00924976479935461,0.06604920440696378
12500,1000,10000,3.0,0.5,3.0,2.129090909090909,0.009253623319218621,0.06603348509696776
12500,1000,10000,3.0,0.5,3.0,2.2299999999999995,0.00925677878480651,0.06601834107588142
12500,1000,10000,3.0,0.5,3.0,2.3309090909090906,0.00925929579739373,0.06600373287691784
12500,1000,10000,3.0,0.5,3.0,2.4318181818181817,0.009261231835558345,0.0659896251174044
12500,1000,10000,3.0,0.5,3.0,2.5327272727272723,0.009262638225995275,0.06597598594617042
12500,1000,10000,3.0,0.5,3.0,2.6336363636363638,0.00926356095551301,0.06596278658180002
12500,1000,10000,3.0,0.5,3.0,2.7345454545454544,0.009264041354375679,0.06595000092429158
12500,1000,10000,3.0,0.5,3.0,2.835454545454545,0.009264116674680314,0.06593760522648802
12500,1000,10000,3.0,0.5,3.0,2.936363636363636,0.009263820582525246,0.06592557781452577
12500,1000,10000,3.0,0.5,3.0,3.037272727272727,0.00926318357892984,0.06591389884875691
12500,1000,10000,3.0,0.5,3.0,3.1381818181818177,0.009262233361521436,0.06590255011829764
12500,1000,10000,3.0,0.5,3.0,3.239090909090909,0.009260995136706366,0.0658915148636723
12500,1000,10000,3.0,0.5,3.0,3.34,0.009259491890229924,0.06588077762306262
12500,1000,10000,3.0,0.5,3.0,3.4409090909090905,0.00925774462259581,0.06587032409848959
12500,1000,10000,3.0,0.5,3.0,3.541818181818181,0.009255772554670085,0.06586014103890199
12500,1000,10000,3.0,0.5,3.0,3.6427272727272726,0.009253593307876284,0.06585021613767504
12500,1000,10000,3.0,0.5,3.0,3.743636363636363,0.009251223062645624,0.06584053794243812
12500,1000,10000,3.0,0.5,3.0,3.8445454545454543,0.009248676698184034,0.06583109577549465
12500,1000,10000,3.0,0.5,3.0,3.945454545454545,0.009245967916126105,0.06582187966337645
12500,1000,10000,3.0,0.5,3.0,4.046363636363636,0.00924310935024269,0.06581288027430324
12500,1000,10000,3.0,0.5,3.0,4.147272727272727,0.009240112664035524,0.06580408886250358
12500,1000,10000,3.0,0.5,3.0,4.248181818181818,0.009236988637778455,0.06579549721851718
12500,1000,10000,3.0,0.5,3.0,4.349090909090909,0.009233747246333749,0.06578709762471913
12500,1000,10000,3.0,0.5,3.0,4.449999999999999,0.009230397728882744,0.06577888281542488
12500,1000,10000,3.0,0.5,3.0,4.550909090909091,0.009226948651547804,0.06577084594101532
12500,1000,10000,3.0,0.5,3.0,4.651818181818181,0.00922340796374888,0.06576298053560965
12500,1000,10000,3.0,0.5,3.0,4.752727272727272,0.00921978304902289,0.06575528048786836
12500,1000,10000,3.0,0.5,3.0,4.853636363636364,0.009216080770937971,0.06574774001457082
12500,1000,10000,3.0,0.5,3.0,4.954545454545454,0.00921230751465183,0.06574035363665384
12500,1000,10000,3.0,0.5,3.0,5.055454545454545,0.009208469224593754,0.0657331161574418
12500,1000,10000,3.0,0.5,3.0,5.156363636363636,0.009204571438688665,0.06572602264282976
12500,1000,10000,3.0,0.5,3.0,5.257272727272727,0.009200619319491305,0.06571906840321233
12500,1000,10000,3.0,0.5,3.0,5.3581818181818175,0.009196617682552475,0.06571224897697554
12500,1000,10000,3.0,0.5,3.0,5.459090909090909,0.00919257102230232,0.06570556011539072
12500,1000,10000,3.0,0.5,3.0,5.56,0.009188483535701415,0.06569899776877026
12500,1000,10000,3.0,0.5,3.0,5.66090909090909,0.00918435914388141,0.06569255807375744
12500,1000,10000,3.0,0.5,3.0,5.761818181818182,0.00918020151197279,0.0656862373416416
12500,1000,10000,3.0,0.5,3.0,5.862727272727272,0.009176014067294066,0.06568003204759898
12500,1000,10000,3.0,0.5,3.0,5.963636363636363,0.00917180001605849,0.065673938820772
12500,1000,10000,3.0,0.5,3.0,6.064545454545455,0.00916756235873693,0.06566795443510791
12500,1000,10000,3.0,0.5,3.0,6.165454545454545,0.009163303904201125,0.06566207580088937
12500,1000,10000,3.0,0.5,3.0,6.266363636363636,0.009159027282758294,0.06565629995689196
12500,1000,10000,3.0,0.5,3.0,6.367272727272727,0.009154734958176699,0.06565062406311442
12500,1000,10000,3.0,0.5,3.0,6.468181818181818,0.009150429238791464,0.065645045394031
12500,1000,10000,3.0,0.5,3.0,6.569090909090908,0.009146112287771235,0.06563956133232116
12500,1000,10000,3.0,0.5,3.0,6.67,0.00914178613261784,0.06563416936303482
12500,1000,10000,3.0,0.5,3.0,6.7709090909090905,0.0091374526739646,0.06562886706815932
12500,1000,10000,3.0,0.5,3.0,6.871818181818181,0.009133113693732205,0.06562365212155113
12500,1000,10000,3.0,0.5,3.0,6.972727272727273,0.009128770862695274,0.06561852228420689
12500,1000,10000,3.0,0.5,3.0,7.073636363636363,0.00912442574750861,0.06561347539984227
12500,1000,10000,3.0,0.5,3.0,7.174545454545454,0.009120079817236245,0.06560850939075806
12500,1000,10000,3.0,0.5,3.0,7.275454545454545,0.009115734449423984,0.0656036222539686
12500,1000,10000,3.0,0.5,3.0,7.376363636363636,0.00911139093575082,0.06559881205757308
12500,1000,10000,3.0,0.5,3.0,7.477272727272727,0.009107050487293026,0.06559407693735184
12500,1000,10000,3.0,0.5,3.0,7.578181818181818,0.0091027142394303,0.06558941509356996
12500,1000,10000,3.0,0.5,3.0,7.679090909090909,0.00909838325642199,0.06558482478797314
12500,1000,10000,3.0,0.5,3.0,7.779999999999999,0.009094058535678014,0.06558030434096228
12500,1000,10000,3.0,0.5,3.0,7.880909090909091,0.009089741011747745,0.06557585212893308
12500,1000,10000,3.0,0.5,3.0,7.981818181818181,0.009085431560047545,0.06557146658176938
12500,1000,10000,3.0,0.5,3.0,8.082727272727272,0.009081131000346496,0.06556714618047989
12500,1000,10000,3.0,0.5,3.0,8.183636363636364,0.00907684010002765,0.06556288945496769
